URL,HTTP Status Code,Response Time (s),Crawl Timestamp,HTML Title,Canonical URL,robots Directive,Content Type,Page Size (Raw/Compressed Bytes),Page Size (Uncompressed Bytes)
https://a-z-animals.com/animals/bredls-python/,200,0.539,2025-10-11 19:53:47.914707+00:00,Bredl&#8217;s Python Animal Facts - Morelia Bredli - A-Z Animals,https://a-z-animals.com/animals/bredls-python/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61772,267651
https://a-z-animals.com/animals/briard/,200,0.54,2025-10-11 19:53:50.457976+00:00,Briard Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/briard/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67111,311670
https://a-z-animals.com/animals/british-timber/,200,0.575,2025-10-11 19:53:53.036371+00:00,British Timber Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/british-timber/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67898,314473
https://a-z-animals.com/animals/brittany/,200,0.634,2025-10-11 19:53:55.674661+00:00,Brittany Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/brittany/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,72892,335633
https://a-z-animals.com/animals/brontosaurus/,200,0.1,2025-10-11 19:53:57.778415+00:00,"Brontosaurus Animal Facts - Brontosaurus excelsus, Brontosaurus parvis, Brontosaurus yahnahpin - A-Z Animals",https://a-z-animals.com/animals/brontosaurus/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60643,264253
https://a-z-animals.com/animals/bronze-whaler-shark/,200,0.31,2025-10-11 19:54:00.091722+00:00,Bronze Whaler Shark Fish Facts - Carcharhinus brachyurus - A-Z Animals,https://a-z-animals.com/animals/bronze-whaler-shark/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61213,269057
https://a-z-animals.com/animals/bronze-winged-jacana/,200,0.608,2025-10-11 19:54:02.702740+00:00,Bronze-winged Jacana Bird Facts -  M. indicus - A-Z Animals,https://a-z-animals.com/animals/bronze-winged-jacana/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59507,262810
https://a-z-animals.com/animals/brook-trout/,200,0.35,2025-10-11 19:54:05.056563+00:00,Brook Trout Fish Facts - S. forntinalis - A-Z Animals,https://a-z-animals.com/animals/brook-trout/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60154,259879
https://a-z-animals.com/animals/brookesia-micra/,200,0.593,2025-10-11 19:54:07.652438+00:00,Brookesia Micra Animal Facts - Brookesia micra - A-Z Animals,https://a-z-animals.com/animals/brookesia-micra/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60334,264301
https://a-z-animals.com/animals/brown-bear/,200,0.575,2025-10-11 19:54:10.231383+00:00,Brown Bear Animal Facts - Ursus arctos - A-Z Animals,https://a-z-animals.com/animals/brown-bear/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64108,287528
https://a-z-animals.com/animals/brown-dog-tick/,200,0.36,2025-10-11 19:54:12.594318+00:00,Brown Dog Tick Animal Facts - Rhipicephalus sanguineus  - A-Z Animals,https://a-z-animals.com/animals/brown-dog-tick/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60073,259320
https://a-z-animals.com/animals/brown-headed-cowbird/,200,0.567,2025-10-11 19:54:15.164468+00:00,Brown Headed Cowbird Bird Facts - Molothrus ater - A-Z Animals,https://a-z-animals.com/animals/brown-headed-cowbird/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63401,274477
https://a-z-animals.com/animals/brown-hyena/,200,0.261,2025-10-11 19:54:17.429273+00:00,Brown Hyena Animal Facts - Hyaena brunnea - A-Z Animals,https://a-z-animals.com/animals/brown-hyena/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61137,266928
https://a-z-animals.com/animals/brown-snake/,200,0.258,2025-10-11 19:54:19.690914+00:00,Brown Snake Animal Facts - Pseudonaja textilis - A-Z Animals,https://a-z-animals.com/animals/brown-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62283,269536
https://a-z-animals.com/animals/brown-tree-snake/,200,0.616,2025-10-11 19:54:22.310619+00:00,Brown Tree Snake Animal Facts - Boiga irregularis - A-Z Animals,https://a-z-animals.com/animals/brown-tree-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62139,275059
https://a-z-animals.com/animals/brown-water-snake/,200,0.705,2025-10-11 19:54:25.018982+00:00,Brown Water Snake Animal Facts - Nerodia taxispilota - A-Z Animals,https://a-z-animals.com/animals/brown-water-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61821,274425
https://a-z-animals.com/animals/brown-banded-cockroach/,200,0.6,2025-10-11 19:54:27.623629+00:00,Brown-banded Cockroach Insect Facts - Supella longipalpa - A-Z Animals,https://a-z-animals.com/animals/brown-banded-cockroach/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59789,259411
https://a-z-animals.com/animals/brug/,200,0.549,2025-10-11 19:54:30.175857+00:00,Brug Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/brug/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,66608,308762
https://a-z-animals.com/animals/brussels-griffon/,200,0.664,2025-10-11 19:54:32.843440+00:00,Brussels Griffon Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/brussels-griffon/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,69367,321589
https://a-z-animals.com/animals/budgerigar/,200,0.576,2025-10-11 19:54:35.424001+00:00,Budgerigar Animal Facts - Melopsittacus undulatus - A-Z Animals,https://a-z-animals.com/animals/budgerigar/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64621,287298
https://a-z-animals.com/animals/buff-orpington-chicken/,200,0.65,2025-10-11 19:54:38.077765+00:00,Buff Orpington Chicken Bird Facts - A-Z Animals,https://a-z-animals.com/animals/buff-orpington-chicken/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59031,256183
https://a-z-animals.com/animals/buffalo/,200,0.371,2025-10-11 19:54:40.452250+00:00,Buffalo Animal Facts - Syncerus caffer - A-Z Animals,https://a-z-animals.com/animals/buffalo/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64972,282354
https://a-z-animals.com/animals/buffalo-fish/,200,0.556,2025-10-11 19:54:43.012131+00:00,Buffalo Fish Facts - Species dependent  - A-Z Animals,https://a-z-animals.com/animals/buffalo-fish/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59618,258821
https://a-z-animals.com/animals/bull-and-terrier/,200,0.633,2025-10-11 19:54:45.648246+00:00,Bull and Terrier Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bull-and-terrier/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,65909,310434
https://a-z-animals.com/animals/bull-shark/,200,0.564,2025-10-11 19:54:48.215427+00:00,Bull Shark Fish Facts - Carcharhinus Leucas - A-Z Animals,https://a-z-animals.com/animals/bull-shark/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,65283,288480
https://a-z-animals.com/animals/bull-terrier/,200,0.581,2025-10-11 19:54:50.799601+00:00,Bull Terrier Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bull-terrier/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,68055,317247
https://a-z-animals.com/animals/bull-trout/,200,0.61,2025-10-11 19:54:53.414070+00:00,Bull Trout Fish Facts - Salvelinus confluentus - A-Z Animals,https://a-z-animals.com/animals/bull-trout/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,58576,256257
https://a-z-animals.com/animals/bullboxer/,200,0.585,2025-10-11 19:54:56.002654+00:00,Bullboxer Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bullboxer/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,66445,308996
https://a-z-animals.com/animals/bulldog/,200,0.262,2025-10-11 19:54:58.268810+00:00,Bulldog Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bulldog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,71027,329337
https://a-z-animals.com/animals/bulldog-mix/,200,0.309,2025-10-11 19:55:00.582665+00:00,Bulldog Mix Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bulldog-mix/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67771,314496
https://a-z-animals.com/animals/bullfrog/,200,0.622,2025-10-11 19:55:03.208746+00:00,Bullfrog Animal Facts - Lithobates catesbeianus - A-Z Animals,https://a-z-animals.com/animals/bullfrog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64611,288577
https://a-z-animals.com/animals/bullmastiff/,200,0.36,2025-10-11 19:55:05.571621+00:00,Bullmastiff Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/bullmastiff/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67097,313796
https://a-z-animals.com/animals/bullsnake/,200,0.368,2025-10-11 19:55:07.943390+00:00,Bullsnake Animal Facts - Pituophis catenifer sayi - A-Z Animals,https://a-z-animals.com/animals/bullsnake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61156,269031
https://a-z-animals.com/animals/bumble-bee/,200,0.573,2025-10-11 19:55:10.520548+00:00,Bumblebee Insect Facts - Bombus - A-Z Animals,https://a-z-animals.com/animals/bumble-bee/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67174,292303
https://a-z-animals.com/animals/burmese/,200,0.59,2025-10-11 19:55:13.113695+00:00,Burmese Cat Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/burmese/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62526,272198
https://a-z-animals.com/animals/burmese-python/,200,0.365,2025-10-11 19:55:15.482064+00:00,Burmese Python Animal Facts - Python bivittatus - A-Z Animals,https://a-z-animals.com/animals/burmese-python/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63662,278640
https://a-z-animals.com/animals/burrowing-frog/,200,0.656,2025-10-11 19:55:18.141664+00:00,Burrowing Frog Animal Facts - A-Z Animals,https://a-z-animals.com/animals/burrowing-frog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64567,285464
https://a-z-animals.com/animals/burrowing-owl/,200,0.567,2025-10-11 19:55:20.712127+00:00,Burrowing Owl Bird Facts - Athene cunicularia - A-Z Animals,https://a-z-animals.com/animals/burrowing-owl/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61553,271741
https://a-z-animals.com/animals/bush-baby/,200,0.592,2025-10-11 19:55:23.307091+00:00,Bush Baby Animal Facts - A-Z Animals,https://a-z-animals.com/animals/bush-baby/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62142,272387
https://a-z-animals.com/animals/bush-dog/,200,0.605,2025-10-11 19:55:25.915268+00:00,Bush Dog Animal Facts - Speothos venaticus - A-Z Animals,https://a-z-animals.com/animals/bush-dog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59899,259121
https://a-z-animals.com/animals/bush-viper/,200,0.588,2025-10-11 19:55:28.506418+00:00,Bush Viper Animal Facts - A-Z Animals,https://a-z-animals.com/animals/bush-viper/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62084,270160
https://a-z-animals.com/animals/bushmaster-snake/,200,0.29,2025-10-11 19:55:30.798975+00:00,Bushmaster Snake Animal Facts - Lachesis sp. - A-Z Animals,https://a-z-animals.com/animals/bushmaster-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63353,277458
https://a-z-animals.com/animals/butterfly/,200,0.637,2025-10-11 19:55:33.441619+00:00,Butterfly Insect Facts - A-Z Animals,https://a-z-animals.com/animals/butterfly/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63975,280579
https://a-z-animals.com/animals/butterfly-fish/,200,0.555,2025-10-11 19:55:36.000467+00:00,Butterfly Fish Facts - A-Z Animals,https://a-z-animals.com/animals/butterfly-fish/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63963,280255
https://a-z-animals.com/animals/animals-that-start-with-c/,200,0.607,2025-10-11 19:55:38.611592+00:00,"Animals that Start with C - Listed With Pictures, Facts - A-Z Animals",https://a-z-animals.com/animals/animals-that-start-with-c/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,76370,423712
https://a-z-animals.com/animals/cabbage-moth/,200,0.335,2025-10-11 19:55:40.950607+00:00,Cabbage Moth Insect Facts - Mamestra brassicae - A-Z Animals,https://a-z-animals.com/animals/cabbage-moth/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60106,260959
https://a-z-animals.com/animals/cactus-moth/,200,0.588,2025-10-11 19:55:43.542421+00:00,Cactus Moth Insect Facts -  	C. cactorum - A-Z Animals,https://a-z-animals.com/animals/cactus-moth/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60141,260636
https://a-z-animals.com/animals/cactus-mouse/,200,0.362,2025-10-11 19:55:45.907698+00:00,Cactus Mouse Animal Facts - Peromyscus erimicus  - A-Z Animals,https://a-z-animals.com/animals/cactus-mouse/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61314,269322
https://a-z-animals.com/animals/cactus-wren-2/,200,0.571,2025-10-11 19:55:48.482550+00:00,Cactus Wren Bird Facts - Campylorhynchus Brunneicapillus - A-Z Animals,https://a-z-animals.com/animals/cactus-wren-2/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60589,263812
https://a-z-animals.com/animals/caecilian/,200,0.612,2025-10-11 19:55:51.097732+00:00,Caecilian Animal Facts - Apoda - A-Z Animals,https://a-z-animals.com/animals/caecilian/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,65905,290091
https://a-z-animals.com/animals/caiman/,200,0.57,2025-10-11 19:55:53.671503+00:00,"Caiman Animal Facts - Caiman crocodilus, Melanosuchus niger, Caiman yacare, Paleosuchus palpebrosus, Paleosuchus trigonatus, Caiman latirostris - A-Z Animals",https://a-z-animals.com/animals/caiman/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63396,278423
https://a-z-animals.com/animals/caiman-lizard/,200,0.32,2025-10-11 19:55:55.994449+00:00,Caiman Lizard Animal Facts - A-Z Animals,https://a-z-animals.com/animals/caiman-lizard/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61369,266565
https://a-z-animals.com/animals/cairn-terrier/,200,0.587,2025-10-11 19:55:58.586524+00:00,Cairn Terrier Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/cairn-terrier/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,70996,329120
https://a-z-animals.com/animals/california-condor/,200,0.604,2025-10-11 19:56:01.193843+00:00,California Condor Bird Facts - Gymnogyps californianu - A-Z Animals,https://a-z-animals.com/animals/california-condor/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61405,267172
https://a-z-animals.com/animals/california-kingsnake/,200,0.281,2025-10-11 19:56:03.478134+00:00,California Kingsnake Animal Facts - Lampropeltis californiae - A-Z Animals,https://a-z-animals.com/animals/california-kingsnake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60284,266285
https://a-z-animals.com/animals/california-tarantula/,200,0.257,2025-10-11 19:56:05.738864+00:00,California Tarantula Animal Facts - Aphonopelma californicum - A-Z Animals,https://a-z-animals.com/animals/california-tarantula/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60332,263082
https://a-z-animals.com/animals/camel/,200,0.574,2025-10-11 19:56:08.315302+00:00,Camel Animal Facts - Camelus dromedarius - A-Z Animals,https://a-z-animals.com/animals/camel/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,65329,288259
https://a-z-animals.com/animals/camel-cricket/,200,0.357,2025-10-11 19:56:10.676460+00:00,Camel Cricket Insect Facts - A-Z Animals,https://a-z-animals.com/animals/camel-cricket/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59720,261651
https://a-z-animals.com/animals/camel-spider/,200,0.286,2025-10-11 19:56:12.965691+00:00,Camel Spider Animal Facts - A-Z Animals,https://a-z-animals.com/animals/camel-spider/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61990,270191
https://a-z-animals.com/animals/campine-chicken/,200,0.288,2025-10-11 19:56:15.257406+00:00,Campine Chicken Bird Facts - Gallus gallus domesticus - A-Z Animals,https://a-z-animals.com/animals/campine-chicken/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62838,273742
https://a-z-animals.com/animals/canaan-dog/,200,0.574,2025-10-11 19:56:17.834827+00:00,Canaan Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/canaan-dog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,68095,316473
https://a-z-animals.com/animals/canada-lynx/,200,0.577,2025-10-11 19:56:20.415081+00:00,Canada Lynx Animal Facts - Lynx canadensis - A-Z Animals,https://a-z-animals.com/animals/canada-lynx/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63051,273059
https://a-z-animals.com/animals/canada-warbler/,200,0.361,2025-10-11 19:56:22.780286+00:00,Canada Warbler Bird Facts - Cardellina canadensis - A-Z Animals,https://a-z-animals.com/animals/canada-warbler/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60160,265094
https://a-z-animals.com/animals/canadian-eskimo-dog/,200,0.607,2025-10-11 19:56:25.390289+00:00,Canadian Eskimo Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/canadian-eskimo-dog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,69701,324427
https://a-z-animals.com/animals/canadian-horse/,200,0.602,2025-10-11 19:56:27.995902+00:00,Canadian Horse Animal Facts - Equus ferus caballus - A-Z Animals,https://a-z-animals.com/animals/canadian-horse/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61654,265279
https://a-z-animals.com/animals/cane-corso/,200,0.258,2025-10-11 19:56:30.257385+00:00,Cane Corso Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/cane-corso/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,72121,335956
https://a-z-animals.com/animals/cane-rat/,200,0.563,2025-10-11 19:56:32.824314+00:00,Cane Rat Animal Facts - A-Z Animals,https://a-z-animals.com/animals/cane-rat/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60409,261212
https://a-z-animals.com/animals/cane-spider/,200,0.554,2025-10-11 19:56:35.381515+00:00,Cane Spider Animal Facts - Heteropoda venatoria - A-Z Animals,https://a-z-animals.com/animals/cane-spider/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61037,267453
https://a-z-animals.com/animals/cantil/,200,0.351,2025-10-11 19:56:37.735733+00:00,"Cantil Animal Facts - A. bilineatus, A. howardgloydi, A. russeolus, A. taylori - A-Z Animals",https://a-z-animals.com/animals/cantil/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60563,262024
https://a-z-animals.com/animals/canvasback/,200,0.601,2025-10-11 19:56:40.339722+00:00,Canvasback Bird Facts - Aythya valisineria - A-Z Animals,https://a-z-animals.com/animals/canvasback/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60588,262858
https://a-z-animals.com/animals/cape-lion/,200,0.621,2025-10-11 19:56:42.964107+00:00,Cape Lion Animal Facts - Panthera leo melanochaitus - A-Z Animals,https://a-z-animals.com/animals/cape-lion/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,63687,275769
https://a-z-animals.com/animals/capuchin-monkey/,200,0.607,2025-10-11 19:56:45.573871+00:00,Capuchin Animal Facts - A-Z Animals,https://a-z-animals.com/animals/capuchin-monkey/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61494,268803
https://a-z-animals.com/animals/capybara/,200,0.297,2025-10-11 19:56:47.874680+00:00,Capybara Animal Facts - Hydrochoerus hydrochaeris - A-Z Animals,https://a-z-animals.com/animals/capybara/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64583,286333
https://a-z-animals.com/animals/caracal/,200,0.615,2025-10-11 19:56:50.492609+00:00,Caracal Animal Facts - Caracal Caracal - A-Z Animals,https://a-z-animals.com/animals/caracal/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64059,282290
https://a-z-animals.com/animals/cardinal/,200,0.603,2025-10-11 19:56:53.099430+00:00,"Cardinal Bird Facts - Cardinalis cardinalis, Piranga rubra, and others - A-Z Animals",https://a-z-animals.com/animals/cardinal/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61642,272403
https://a-z-animals.com/animals/caribbean-reef-shark/,200,0.611,2025-10-11 19:56:55.713272+00:00,Caribbean Reef Shark Fish Facts - C. Perezi - A-Z Animals,https://a-z-animals.com/animals/caribbean-reef-shark/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60573,263563
https://a-z-animals.com/animals/caribou/,200,0.588,2025-10-11 19:56:58.305005+00:00,Caribou Animal Facts - Rangifer tarandus - A-Z Animals,https://a-z-animals.com/animals/caribou/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62200,270543
https://a-z-animals.com/animals/carolina-dog/,200,0.3,2025-10-11 19:57:00.609381+00:00,Carolina Dog Animal Facts - Canis lupus - A-Z Animals,https://a-z-animals.com/animals/carolina-dog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,67145,312608
https://a-z-animals.com/animals/carolina-parakeet/,200,0.337,2025-10-11 19:57:02.950346+00:00,Carolina Parakeet Bird Facts - †Conuropsis carolinensis - A-Z Animals,https://a-z-animals.com/animals/carolina-parakeet/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60977,266366
https://a-z-animals.com/animals/carp/,200,0.598,2025-10-11 19:57:05.551530+00:00,"Carp Facts, Types, and Why They’re Both Beloved and Reviled Fish Facts - A-Z Animals",https://a-z-animals.com/animals/carp/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62980,272969
https://a-z-animals.com/animals/carpenter-ant/,200,0.571,2025-10-11 19:57:08.126150+00:00,Carpenter Ant Insect Facts - A-Z Animals,https://a-z-animals.com/animals/carpenter-ant/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60842,265089
https://a-z-animals.com/animals/carpet-beetle/,200,0.354,2025-10-11 19:57:10.482727+00:00,Carpet Beetle Insect Facts - A-Z Animals,https://a-z-animals.com/animals/carpet-beetle/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60622,261649
https://a-z-animals.com/animals/carpet-python/,200,0.602,2025-10-11 19:57:13.088197+00:00,Carpet Python Animal Facts - Morelia spilota - A-Z Animals,https://a-z-animals.com/animals/carpet-python/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61396,270036
https://a-z-animals.com/animals/carpet-viper/,200,0.601,2025-10-11 19:57:15.693163+00:00,Carpet Viper Animal Facts - A-Z Animals,https://a-z-animals.com/animals/carpet-viper/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61425,269689
https://a-z-animals.com/animals/carrion-beetle/,200,0.59,2025-10-11 19:57:18.286032+00:00,Carrion Beetle Animal Facts - A-Z Animals,https://a-z-animals.com/animals/carrion-beetle/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60330,262025
https://a-z-animals.com/animals/cascabel/,200,0.56,2025-10-11 19:57:20.849689+00:00,Cascabel Animal Facts - Crotalus durissus - A-Z Animals,https://a-z-animals.com/animals/cascabel/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,62196,271196
https://a-z-animals.com/animals/cashmere-goat/,200,0.39,2025-10-11 19:57:23.243274+00:00,Cashmere Goat Animal Facts - Capra aegagrus hircus - A-Z Animals,https://a-z-animals.com/animals/cashmere-goat/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61518,267942
https://a-z-animals.com/animals/cassowary/,200,0.567,2025-10-11 19:57:25.813606+00:00,Cassowary Bird Facts - Casuarius spp. - A-Z Animals,https://a-z-animals.com/animals/cassowary/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,65521,289017
https://a-z-animals.com/animals/cat/,200,0.735,2025-10-11 19:57:28.552335+00:00,Cat Breeds - Types of Pet Cats - A-Z Animals,https://a-z-animals.com/pets/cats/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64487,293862
https://a-z-animals.com/animals/cat-snake/,200,0.58,2025-10-11 19:57:31.134849+00:00,Cat Snake Animal Facts - A-Z Animals,https://a-z-animals.com/animals/cat-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,60300,262132
https://a-z-animals.com/animals/cat-eyed-snake/,200,0.319,2025-10-11 19:57:33.457655+00:00,Cat-Eyed Snake Animal Facts - Leptodeira annulata - A-Z Animals,https://a-z-animals.com/animals/cat-eyed-snake/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,61055,267483
https://a-z-animals.com/animals/cat-faced-spider/,200,0.591,2025-10-11 19:57:36.052233+00:00,Cat-Faced Spider Animal Facts - Araneus gemmoides - A-Z Animals,https://a-z-animals.com/animals/cat-faced-spider/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,59372,261062
https://a-z-animals.com/animals/catahoula-bulldog/,200,0.27,2025-10-11 19:57:38.325959+00:00,Catahoula Bulldog Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/catahoula-bulldog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,66373,312667
https://a-z-animals.com/animals/catahoula-leopard/,200,0.572,2025-10-11 19:57:40.901622+00:00,Catahoula Leopard Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/catahoula-leopard/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,69371,328687
https://a-z-animals.com/animals/catalan-sheepdog/,200,0.274,2025-10-11 19:57:43.179563+00:00,Catalan Sheepdog Dog Breed Complete Guide - A-Z Animals,https://a-z-animals.com/animals/catalan-sheepdog/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,68707,318943
https://a-z-animals.com/animals/caterpillar/,200,0.553,2025-10-11 19:57:45.737745+00:00,Caterpillar Insect Facts - A-Z Animals,https://a-z-animals.com/animals/caterpillar/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",text/html,64576,283375
